# sefstars.txt: Swiss Ephemeris fixed stars data file, 
# last modified on 26-oct-2018 by Dieter Koch.
             ,etCrt,ICRS,11,56,00.95323,-17,09,02.9781,-49.74,-7.58,15,12.97,5.16,-16, 3358
             ,thCrt,ICRS,11,36,40.91335,-09,48,08.0912,-59.38,2.55,1,11.63,4.673,-08, 3202
             ,zeCrt,ICRS,11,44,45.77615,-18,21,02.4298,27.79,-24.86,-4.1,9.24,4.706,-17, 3460
# Crux
#Acrux      ,al-1Cru,ICRS,12,26,35.871,-63,05,56.58,-0.235333333333333,-1.2,-11.2,0,  1.4,-62, 2745 # one star of a binary system
Acrux      ,alCru,ICRS,12,26,35.89522,-63,05,56.7343,-35.83,-14.86,11.9,10.13,0.81,-62, 2745 # binary star system
Mimosa       ,beCru,ICRS,12,47,43.26877,-59,41,19.5792,-42.97,-16.18,10.3,11.71,1.25,-59, 4451
Gacrux       ,gaCru,ICRS,12,31,09.95961,-57,06,47.5684,28.23,-265.08,21,36.83,1.64,-56, 5272
Decrux       ,deCru,ICRS,12,15,08.71673,-58,44,56.1369,-35.81,-10.36,22.2,9.45,2.752,-58, 4189
Juxta Crucem ,epCru,ICRS,12,21,21.60936,-60,24,04.1291,-170.93,91.67,-4.6,14.19,3.59,0, 0
Ginan        ,epCru,ICRS,12,21,21.60936,-60,24,04.1291,-170.93,91.67,-4.6,14.19,3.59,0, 0
# Corvus
Alchiba      ,alCrv,ICRS,12,08,24.81652,-24,43,43.9504,99.52,-39.19,2.8,66.95,4,-24,10174
Alchita      ,alCrv,ICRS,12,08,24.81652,-24,43,43.9504,99.52,-39.19,2.8,66.95,4,-24,10174
Kraz         ,beCrv,ICRS,12,34,23.23484,-23,23,48.3374,1.11,-56.56,-7.34,22.39,2.64,-22, 3401
Gienah       ,gaCrv,ICRS,12,15,48.37081,-17,32,30.9496,-158.61,21.86,-4.2,21.23,2.58,-16, 3424
Gienah Corvi ,gaCrv,ICRS,12,15,48.37081,-17,32,30.9496,-158.61,21.86,-4.2,21.23,2.58,-16, 3424
Algorab      ,deCrv,ICRS,12,29,51.85517,-16,30,55.5525,-210.49,-138.74,13.9,37.55,2.94,-15, 3482
Hasta      ,deCrv,ICRS,12,29,51.85517,-16,30,55.5525,-210.49,-138.74,13.9,37.55,2.94,-15, 3482
Minkar       ,epCrv,ICRS,12,10,07.48058,-22,37,11.1620,-71.74,10.25,5,10.26,2.98,-21, 3487
Avis Satyra  ,etCrv,ICRS,12,32,04.22653,-16,11,45.6165,-425.17,-57.23,-2.8,54.7,4.31,0, 0
# Canes Venatici
Cor Caroli ,al-2CVn,ICRS,12,56,01.66622,+38,19,06.1541,-235.08,53.54,-4.1,28.41,2.88, 39, 2580
Asterion     ,beCVn,ICRS,12,33,44.54482,+41,21,26.9248,-704.75,292.74,6.52,118.49,4.25, 42, 2321
Chara        ,beCVn,ICRS,12,33,44.54482,+41,21,26.9248,-704.75,292.74,6.52,118.49,4.25, 42, 2321
# Cygnus
Deneb        ,alCyg,ICRS,20,41,25.91514,+45,16,49.2197,2.01,1.85,-4.9,2.31,1.25, 44, 3541
Albireo    ,be-1Cyg,ICRS,19,30,43.28052,+27,57,34.8483,-7.17,-6.15,-24.07,7.51,3.085, 27, 3410
Sador        ,gaCyg,ICRS,20,22,13.70184,+40,15,24.0450,2.39,-0.91,-6.4,1.78,2.23, 39, 4159
Sadir        ,gaCyg,ICRS,20,22,13.70184,+40,15,24.0450,2.39,-0.91,-6.4,1.78,2.23, 39, 4159
Sadr         ,gaCyg,ICRS,20,22,13.70184,+40,15,24.0450,2.39,-0.91,-6.4,1.78,2.23, 39, 4159
Ruc         ,deCyg,ICRS,19,44,58.47854,+45,07,50.9161,44.07,48.66,-23.6,19.77,2.87, 0, 0
Rukh         ,deCyg,ICRS,19,44,58.47854,+45,07,50.9161,44.07,48.66,-23.6,19.77,2.87, 0, 0
Urakhga      ,deCyg,ICRS,19,44,58.47854,+45,07,50.9161,44.07,48.66,-23.6,19.77,2.87, 0, 0
Al Fawaris   ,deCyg,ICRS,19,44,58.47854,+45,07,50.9161,44.07,48.66,-23.6,19.77,2.87, 0, 0
Gienah Cygni ,epCyg,ICRS,20,46,12.68236,+33,58,12.9250,355.66,330.6,-12.41,44.86,2.48, 33, 4018
Gienah Ghurab,epCyg,ICRS,20,46,12.68236,+33,58,12.9250,355.66,330.6,-12.41,44.86,2.48, 33, 4018
Aljanah,epCyg,ICRS,20,46,12.68236,+33,58,12.9250,355.66,330.6,-12.41,44.86,2.48, 33, 4018
             ,zeCyg,ICRS,21,12,56.18594,+30,13,36.8957,6.51,-68.21,16.72,22.79,3.21, 29, 4348
             ,etCyg,ICRS,19,56,18.37222,+35,05,00.3228,-33.61,-27.87,-25.87,24.17,3.88, 34, 3798
             ,thCyg,ICRS,19,36,26.53436,+50,13,15.9646,-8.87,262.45,-26.9,54.54,4.48, 49, 3062
           ,io-2Cyg,ICRS,19,29,42.35872,+51,43,47.2058,20.59,128.33,-19.5,26.88,3.755, 51, 2605
             ,kaCyg,ICRS,19,17,06.16865,+53,22,06.4534,60.07,122.83,-29.36,26.27,3.76, 53, 2216
             ,nuCyg,ICRS,20,57,10.41907,+41,10,01.6991,9.64,-22.75,-27.6,8.71,3.94, 40, 4364
             ,xiCyg,ICRS,21,04,55.86229,+43,55,40.2644,7.97,0.06,-19.1,3.87,3.73, 43, 3800
Azelfafage ,pi-1Cyg,ICRS,21,42,05.66458,+51,11,22.6415,5.29,-1.78,-8.2,1.89,4.66, 50, 3410
           ,pi-2Cyg,ICRS,21,46,47.60832,+49,18,34.4511,2.77,-2,-12.3,2.95,4.18, 48, 3504
             ,rhCyg,ICRS,21,33,58.85298,+45,35,30.6179,-23.79,-93.7,6.88,26.39,4.02, 44, 3865
             ,siCyg,ICRS,21,17,24.95244,+39,23,40.8528,-0.13,-3.58,-5.3,1.13,4.24, 38, 4431
             ,upCyg,ICRS,21,17,55.07506,+34,53,48.8289,10.03,6.49,-0.7,5.08,4.42, 34, 4371
Ruchbah I  ,ome-1Cyg,ICRS,20,30,03.54116,+48,57,05.6446,10.63,7.22,-21.9,3.59,4.936, 48, 3142
Ruchbah II ,ome-2Cyg,ICRS,20,31,18.81663,+49,13,13.0656,9.21,-31.88,-64.15,8.17,5.44, 48, 3154
# 61 Cyg is a double star. We list it twice, as 61 Cyg and 61 Cyg A (the brighter component).
# We use identical coordinates, but 61 Cyg has combined magnitude of both stars.
             ,61Cyg,ICRS,21,06,53.95249,+38,44,57.9854,4168.31,3269.2,-65.74,286.82,4.84, 38, 4343
             ,61CygA,ICRS,21,06,53.95249,+38,44,57.9854,4168.31,3269.2,-65.74,286.82,5.21, 38, 4343
# added 3-dec-22 upon request Charlotte Jean Hardy <charlottejeanhardy@outlook.com>
	     ,34Cyg,ICRS,20,17,47.20208,+38,01,58.5527,-3.18,-6.45,-8.9,0.32,-3e-05,0,0
# Delphinus
Sualocin     ,alDel,ICRS,20,39,38.28720,+15,54,43.4637,53.82,8.47,-3.4,12.85,3.8, 15, 4222
Rotanev      ,beDel,ICRS,20,37,32.94130,+14,35,42.3195,118.09,-48.06,-22.7,32.33,3.63, 14, 4369
Dhanishtha   ,beDel,ICRS,20,37,32.94130,+14,35,42.3195,118.09,-48.06,-22.7,32.33,3.63, 14, 4369
Shravishtha  ,beDel,ICRS,20,37,32.94130,+14,35,42.3195,118.09,-48.06,-22.7,32.33,3.63, 14, 4369
           ,ga-2Del,ICRS,20,46,39.50341,+16,07,27.4403,-24.17,-199.96,-6.15,25.82,4.27, 15, 4255
             ,deDel,ICRS,20,43,27.53338,+15,04,28.4773,-20.44,-43.33,9.3,14.61,4.417, 14, 4403
Deneb Dulphim,epDel,ICRS,20,33,12.77192,+11,18,11.7412,11.96,-28.97,-19.4,9.87,4.03, 10, 4321
Aldulfin,epDel,ICRS,20,33,12.77192,+11,18,11.7412,11.96,-28.97,-19.4,9.87,4.03, 10, 4321
             ,kaDel,ICRS,20,39,07.78430,+10,05,10.3383,323.83,21.8,-54.37,33.2,5.05, 09, 4600
Musica      ,18Del,ICRS,20,58,25.93397,+10,50,21.4289,-48.75,-34.43,3.81,13.28,5.506, 0,0
# Dorado
             ,alDor,ICRS,04,33,59.77719,-55,02,41.9243,57.75,10.93,25.6,19.34,3.28,-55,  663
             ,beDor,ICRS,05,33,37.51729,-62,29,23.3692,0.79,12.74,7.2,3.24,3.76,-62,  487
             ,gaDor,ICRS,04,16,01.58584,-51,29,11.9405,100.79,183.32,25.2,48.87,4.2,-51, 1066
             ,deDor,ICRS,05,44,46.37811,-65,44,07.9011,-28.91,5.17,-8.3,21.8,4.36,-65,  496
             ,zeDor,ICRS,05,05,30.65677,-57,28,21.7362,-30.97,117.22,-1.3,85.87,4.708,-57,  735
             ,thDor,ICRS,05,13,45.4549,-67,11,06.927,18.71,37.949,10.5,6.64,4.801,-67,  401
             ,nuDor,ICRS,06,08,44.26199,-68,50,36.2797,-50.84,19.01,17,10.88,5.038,-68,  474
Sanduleak      ,SN1987A,ICRS,05,35,28.020,-69,16,11.07,0.0,0.0,270,19.46,4.81, 0,    0
# Draco
Thuban       ,alDra,ICRS,14,04,23.34995,+64,22,33.0619,-56.34,17.21,-13,10.76,3.68, 65,  978
Dhruva       ,alDra,ICRS,14,04,23.34995,+64,22,33.0619,-56.34,17.21,-13,10.76,3.68, 65,  978
Alwaid       ,beDra,ICRS,17,30,25.96170,+52,18,04.9993,-15.89,12.28,-21,8.58,2.81, 52, 2065
Rastaban     ,beDra,ICRS,17,30,25.96170,+52,18,04.9993,-15.89,12.28,-21,8.58,2.81, 52, 2065
Eltanin      ,gaDra,ICRS,17,56,36.36988,+51,29,20.0242,-8.48,-22.79,-27.91,21.14,2.23, 51, 2282
Etamin       ,gaDra,ICRS,17,56,36.36988,+51,29,20.0242,-8.48,-22.79,-27.91,21.14,2.23, 51, 2282
Nodus II     ,deDra,ICRS,19,12,33.30197,+67,39,41.5456,95.74,91.92,24.71,33.48,3.07, 67, 1129
Altais       ,deDra,ICRS,19,12,33.30197,+67,39,41.5456,95.74,91.92,24.71,33.48,3.07, 67, 1129
Tyl          ,epDra,ICRS,19,48,10.35080,+70,16,04.5492,79.31,39.08,2.69,22.04,3.84, 69, 1070
Nodus I      ,zeDra,ICRS,17,08,47.19596,+65,42,52.8634,-20.43,19.61,-17.7,9.93,3.17, 65, 1170
Aldhibah     ,zeDra,ICRS,17,08,47.19596,+65,42,52.8634,-20.43,19.61,-17.7,9.93,3.17, 65, 1170
             ,thDra,ICRS,16,01,53.34636,+58,33,54.9056,-319.51,334.97,-8.23,47.54,4, 58, 1608
Edasich      ,ioDra,ICRS,15,24,55.77463,+58,57,57.8344,-8.36,17.08,-10.71,32.23,3.29, 59, 1654
Ed Asich     ,ioDra,ICRS,15,24,55.77463,+58,57,57.8344,-8.36,17.08,-10.71,32.23,3.29, 59, 1654
Ketu         ,kaDra,ICRS,12,33,28.94325,+69,47,17.6490,-58.79,10.68,-12,6.65,3.89, 70,  703
Giansar      ,laDra,ICRS,11,31,24.22075,+69,19,51.8696,-40.97,-19.19,6.6,9.79,3.85, 70,  665
Giausar      ,laDra,ICRS,11,31,24.22075,+69,19,51.8696,-40.97,-19.19,6.6,9.79,3.85, 70,  665
Gianfar      ,laDra,ICRS,11,31,24.22075,+69,19,51.8696,-40.97,-19.19,6.6,9.79,3.85, 70,  665
Arrakis      ,muDra,ICRS,17,05,20.12403,+54,28,12.0994,-58.16,67.87,-17.3,36.45,4.92, 54, 1857
Alrakis      ,muDra,ICRS,17,05,20.12403,+54,28,12.0994,-58.16,67.87,-17.3,36.45,4.92, 54, 1857
Kuma       ,nu-1Dra,ICRS,17,32,10.56856,+55,11,03.2739,147.39,54.31,-15.2,33.06,4.867, 55, 1944
Kuma       ,nu-2Dra,ICRS,17,32,16.02464,+55,10,22.6504,142.65,62.43,-16,32.8,4.833, 55, 1945
Grumium      ,xiDra,ICRS,17,53,31.72962,+56,52,21.5143,93.82,78.5,-26.46,28.98,3.75, 56, 2033
            ,omiDra,ICRS,18,51,12.09530,+59,23,18.0627,77.47,25.37,-19.52,9.54,4.636, 59, 1925
Alsafi       ,siDra,ICRS,19,32,21.5899,+69,39,40.236,597.482,-1738.313,26.78,173.77,4.68, 69, 1053
Athafi       ,siDra,ICRS,19,32,21.5899,+69,39,40.236,597.482,-1738.313,26.78,173.77,4.68, 69, 1053
             ,taDra,ICRS,19,15,33.05868,+73,21,19.6769,-115.29,103.23,-33.7,22.28,4.45, 73,  857
             ,upDra,ICRS,18,54,23.85632,+71,17,49.8906,49.53,42.11,-11.1,9.48,4.814, 71,  915
Batentaban Borealis,chDra,ICRS,18,21,03.38255,+72,43,58.2518,531.21,-349.71,31.9,124.11,3.58, 72,  839
Dziban       ,ps-1Dra,ICRS,17,41,56.35536,+72,08,55.8481,25.32,-268.47,-13.3,43.79,4.56, 72,  804
# this name actually applies to mu Lyrae
#Alathfar    ,omeDra,ICRS,17,36,57.0921,+68,45,28.691,1.34,321.05,-14.0,42.62,4.80, 68,  949
#Al Athfar   ,omeDra,ICRS,17,36,57.0921,+68,45,28.691,1.34,321.05,-14.0,42.62,4.80, 68,  949
,omeDra,ICRS,17,36,57.09403,+68,45,28.6961,2.58,321.73,-13.98,43.17,4.8, 68,  949
Aldhibain   ,etDra,ICRS,16,23,59.48594,+61,30,51.1699,-17.02,56.95,-15.2,35.42,2.74, 0,  0
Athebyne    ,etDra,ICRS,16,23,59.48594,+61,30,51.1699,-17.02,56.95,-15.2,35.42,2.74, 0,  0
Batentaban Australis,phDra,ICRS,18,20,45.43224,+71,20,16.1499,-5.03,37.86,-16,10.77,4.22, 0,  0
Tianyi      ,7Dra,ICRS,12,47,34.3489,+66,47,25.086,5.089,-5.74,11.33,4.4,5.423, 0,0
Taiyi       ,8Dra,ICRS,12,55,28.54827,+65,26,18.5073,-4.8,-30.09,9,34.14,5.225, 0,0
#Fafnir      ,32Dra,ICRS,17,53,31.72962,+56,52,21.5143,93.82,78.5,-26.46,28.98,3.75, 0,0
Fafnir      ,42Dra,ICRS,18,25,59.1383795957,+65,33,48.503958394,105.248,-25.104,31.79,11.0061,4.823, 0,0
# Equuleus
Kitalpha     ,alEqu,ICRS,21,15,49.43192,+05,14,52.2430,59.88,-94.09,-16.26,17.14,3.933, 04, 4635
             ,gaEqu,ICRS,21,10,20.50005,+10,07,53.6763,48.74,-153.03,-16.5,27.55,4.68, 09, 4732
             ,deEqu,ICRS,21,14,28.81531,+10,00,25.1259,42.39,-304.19,-15.85,54.41,4.49,0,0
             ,beEqu,ICRS,21,22,53.61344,+06,48,40.1070,53.98,11.34,-11.1,9.86,5.148,0,0
# Eridanus
Achernar     ,alEri,ICRS,01,37,42.84548,-57,14,12.3101,87,-38.24,18.6,23.39,0.46,-57,  334
Cursa        ,beEri,ICRS,05,07,50.98549,-05,05,11.2055,-82.82,-75.39,-6,36.5,2.79,-05, 1162
Zaurak       ,gaEri,ICRS,03,58,01.76695,-13,30,30.6698,61.57,-113.11,60.81,16.04,2.94,-13,  781
Rana         ,deEri,ICRS,03,43,14.90088,-09,45,48.2084,-93.16,743.64,-6.28,110.61,3.54,-10,  728
Ran          ,epEri,ICRS,03,32,55.84496,-09,27,29.7312,-975.17,19.49,16.43,310.94,3.73,-09,  697
Azha         ,etEri,ICRS,02,56,25.64948,-08,53,53.3221,77.36,-220.16,-20.32,23.89,3.87,-09,  553
Acamar     ,th-1Eri,ICRS,02,58,15.715,-40,18,17.03,-44.6,19,11.9,28,3.18,-40,  771
Zibal        ,zeEri,ICRS,03,15,50.02656,-08,49,11.0220,-0.35,46.1,-5.8,29.72,4.8,-09,  624
             ,ioEri,ICRS,02,40,40.03501,-39,51,19.3541,135.92,-27.53,-9.3,21.65,4.116,-40,  689
             ,kaEri,ICRS,02,26,59.12177,-47,42,13.8247,19.32,-5.54,25.5,6.42,4.25,-48,  637
             ,laEri,ICRS,05,09,08.78315,-08,45,14.6908,0.25,-1.97,2,4.02,4.27,-08, 1040
             ,muEri,ICRS,04,45,30.15038,-03,15,16.7765,15.94,-14.52,23.3,6.25,4,-03,  876
             ,nuEri,ICRS,04,36,19.14144,-03,21,08.8567,1.53,-5.01,14.9,4.83,3.928,-03,  834
             ,xiEri,ICRS,04,23,40.85270,-03,44,43.6771,-47.36,-54.91,-4.5,15.6,5.165,-04,  818
Beid      ,omi-1Eri,ICRS,04,11,51.93956,-06,50,15.2864,10.76,81.92,11,26.8,4.026,-07,  764
Keid      ,omi-2Eri,ICRS,04,15,16.31963,-07,39,10.3404,-2240.12,-3420.27,-42.32,200.62,4.43,-07,  780
             ,phEri,ICRS,02,16,30.58563,-51,30,43.7955,91.03,-22.23,10.4,21.22,3.57,-52,  285
           ,ta-1Eri,ICRS,02,45,06.18710,-18,34,21.2149,334.2,37.19,25.9,70.32,4.46,0,0
Angetenar  ,ta-2Eri,ICRS,02,51,02.32186,-21,00,14.4654,-38.52,-16.05,-5.9,17.45,4.77,-21,  509
           ,ta-3Eri,ICRS,03,02,23.49939,-23,37,28.0936,-147.25,-55.28,-9.8,36.8,4.09,-24, 1387
           ,ta-4Eri,ICRS,03,19,31.00224,-21,45,28.3049,51.89,32.92,41.7,10.71,3.7,0,0
           ,ta-5Eri,ICRS,03,33,47.27613,-21,37,58.3830,44.94,-28.16,14,11.12,4.3,-22,  628
           ,ta-6Eri,ICRS,03,46,50.88819,-23,14,59.0046,-158.84,-528.95,7.98,56.73,4.2,-23, 1565
           ,ta-8Eri,ICRS,03,53,42.70302,-24,36,44.0309,31.28,-7.49,20.5,8.65,4.623,0,0
           ,ta-9Eri,ICRS,03,59,55.48381,-24,00,58.3798,12.12,16.48,25.5,9.96,4.66,0,0
           ,up-1Eri,ICRS,04,33,30.55236,-29,45,59.3725,-114.78,-271.79,20.6,25.67,4.51,0,0
Theemin    ,up-2Eri,ICRS,04,35,33.03834,-30,33,44.4297,-49.27,-12.72,-4,15.25,3.82,-30, 1901
Beemim     ,up-3Eri,ICRS,04,24,02.21725,-34,01,00.6542,73.77,56.7,24.1,11.01,3.96,0,0
           ,up-4Eri,ICRS,04,17,53.66241,-33,47,54.0569,62.52,-7.24,17.6,18.33,3.56,0,0
             ,chEri,ICRS,01,55,57.47212,-51,36,32.0325,680.92,283.46,-6.3,56.02,3.7,-52,  241
Sceptrum     ,53Eri,ICRS,04,38,10.82486,-14,18,14.4600,-76.59,-176.78,43.33,29.69,3.87,-14,  933
             ,omeEri,ICRS,04,52,53.66995,-05,27,09.6972,-17.86,25.57,-6,13.88,4.4,0,0
             ,piEri,ICRS,03,46,08.53581,-12,06,05.7282,55.98,59.28,45.2,6.78,4.42,0,0
             ,gEri,ICRS,03,49,27.24528,-36,12,00.9041,-49.18,-57.01,2,15.54,4.17,0,0
# f Eridani is HIP 17797
             ,fEri,ICRS,03,48,35.87724,-37,37,12.5415,74.44,-9.09,15.60,19.71,4.26,0,0
             ,yEri,ICRS,02,05,34.18860,-57,08,38.9719,24.8,3.59,0,2.21,10.68,0,0
             ,eEri,ICRS,03,19,55.65093,-43,04,11.2175,3038.34,726.58,87.4,165.47,4.27,0,0
             ,sEri,ICRS,04,59,55.73677,-12,32,14.6983,39.67,-87.04,-8.9,11.24,4.77,0,0
# Fornax
Fornacis     ,alFor,ICRS,03,12,04.52736,-28,59,15.4336,370.87,611.33,-17.14,70.24,3.85,-29, 1177
Dalim     ,alFor,ICRS,03,12,04.52736,-28,59,15.4336,370.87,611.33,-17.14,70.24,3.85,-29, 1177
             ,beFor,ICRS,02,49,05.41885,-32,24,21.2319,86.01,158.81,16.8,18.89,4.46,-32, 1025
             ,deFor,ICRS,03,42,14.90248,-31,56,18.1055,4.8,13.64,26,3.85,4.973,-32, 1430
             ,kaFor,ICRS,02,22,32.54641,-23,48,58.7791,196.61,-4.98,16.7,45.53,5.19,-24, 1038
           ,la-1For,ICRS,02,33,07.02628,-34,38,59.8890,-17.81,-18.82,13,8.94,5.889,-35,  877
             ,muFor,ICRS,02,12,54.46962,-30,43,25.7732,14.1,6.85,10,10.18,5.26,-31,  882
             ,nuFor,ICRS,02,04,29.43861,-29,17,48.5477,12.79,8.48,18.5,8.79,4.69,-29,  706
             ,taFor,ICRS,03,38,47.6714,-27,56,34.991,21.16,26.295,39,8.49,6.01,-28, 1225
# Gemini
Castor       ,alGem,ICRS,07,34,35.87319,+31,53,17.8160,-191.45,-145.19,5.4,64.12,1.58, 32, 1581
Pollux       ,beGem,ICRS,07,45,18.94987,+28,01,34.3160,-626.55,-45.8,3.23,96.54,1.14, 28, 1463
Punarvasu    ,beGem,ICRS,07,45,18.94987,+28,01,34.3160,-626.55,-45.8,3.23,96.54,1.14, 28, 1463
Alhena       ,gaGem,ICRS,06,37,42.71050,+16,23,57.4095,13.81,-54.96,-12.63,29.84,1.92, 16, 1223
Almeisan     ,gaGem,ICRS,06,37,42.71050,+16,23,57.4095,13.81,-54.96,-12.63,29.84,1.92, 16, 1223
Wasat        ,deGem,ICRS,07,20,07.37978,+21,58,56.3377,-15.13,-9.79,4.1,53.94,3.53, 22, 1645
Mebsuta      ,epGem,ICRS,06,43,55.92626,+25,07,52.0515,-5.57,-12.36,7.77,3.86,2.98, 25, 1406
Mekbuda      ,zeGem,ICRS,07,04,06.53079,+20,34,13.0739,-7.29,-0.41,2.8,2.37,3.79, 20, 1687
Propus       ,etGem,ICRS,06,14,52.65715,+22,30,24.4596,-62.46,-12.12,22.39,8.48,3.28, 22, 1241
Propus etaGem,etGem,ICRS,06,14,52.65715,+22,30,24.4596,-62.46,-12.12,22.39,8.48,3.28, 22, 1241
Nageba       ,thGem,ICRS,06,52,47.33887,+33,57,40.5175,-1.66,-47.31,21,17.25,3.6, 34, 1481
Propus iotGem,ioGem,ICRS,07,25,43.59532,+27,47,53.0929,-122.66,-84.03,7.26,27.1,3.79, 28, 1385
Al Krikab    ,kaGem,ICRS,07,44,26.85357,+24,23,52.7872,-23.39,-54.57,20.15,23.07,3.57, 24, 1759
Kebash       ,laGem,ICRS,07,18,05.57977,+16,32,25.3905,-44.43,-36.61,-7.4,32.33,3.581, 16, 1443
Alkibash     ,laGem,ICRS,07,18,05.57977,+16,32,25.3905,-44.43,-36.61,-7.4,32.33,3.581, 16, 1443
Tejat        ,muGem,ICRS,06,22,57.62686,+22,30,48.8979,56.39,-110.03,54.38,14.08,2.87, 22, 1304
             ,nuGem,ICRS,06,28,57.78613,+20,12,43.6856,-6.82,-13.1,39.4,5.99,4.14, 20, 1441
Alzirr       ,xiGem,ICRS,06,45,17.36432,+12,53,44.1311,-115.73,-190.55,27.2,55.56,3.36, 13, 1396
Jishui       ,omiGem,ICRS,07,39,09.93286,+34,35,03.6443,-33.42,-118.17,7.30,19.61,4.90,0,0
             ,piGem,ICRS,07,47,30.32300,+33,24,56.5034,-19.59,-29.33,-13.36,4.93,5.14, 33, 1585
             ,rhGem,ICRS,07,29,06.71887,+31,47,04.3773,159.09,193.29,-3.7,55.41,4.18, 32, 1562
             ,siGem,ICRS,07,43,18.72698,+28,53,00.6422,62.66,-230.32,44.15,26.08,4.29, 0, 0
             ,taGem,ICRS,07,11,08.37042,+30,14,42.5831,-31.21,-48.92,21.83,10.16,4.42, 0, 0
             ,upGem,ICRS,07,35,55.34970,+26,53,44.6751,-34.12,-106.96,-21.61,12.04,4.06, 27, 1424
             ,phGem,ICRS,07,53,29.81390,+26,45,56.8252,-34.69,-30.1,8,14.66,4.963, 27, 1499
             ,chGem,ICRS,08,03,31.08225,+27,47,39.6243,-25.52,-31.89,-3.83,12.73,4.937, 28, 1532
            ,omeGem,ICRS,07,02,24.78033,+24,12,55.6051,-6.74,-0.25,-9.1,2.19,5.181, 24, 1502
# Grus
Alnair       ,alGru,ICRS,22,08,13.98473,-46,57,39.5078,126.69,-147.47,10.9,32.29,1.71,-47,14063
Gruid        ,beGru,ICRS,22,42,40.05027,-46,53,04.4752,135.16,-4.38,-0.3,18.43,2.11,-47,14308
Tiaki        ,beGru,ICRS,22,42,40.05027,-46,53,04.4752,135.16,-4.38,-0.3,18.43,2.11,-47,14308
Aldhanab    ,gaGru,ICRS,21,53,55.72620,-37,21,53.4790,98.07,-13.22,0.1,15.45,3.01,-37,14536
Al Dhanab    ,gaGru,ICRS,21,53,55.72620,-37,21,53.4790,98.07,-13.22,0.1,15.45,3.01,-37,14536
Ras Alkurki  ,gaGru,ICRS,21,53,55.72620,-37,21,53.4790,98.07,-13.22,0.1,15.45,3.01,-37,14536
           ,de-1Gru,ICRS,22,29,16.17481,-43,29,44.0245,25.72,-3.32,4.9,10.54,3.97,-44,14931
           ,de-2Gru,ICRS,22,29,45.43402,-43,44,57.1968,-14.08,2.57,2.7,9.88,4.11,0,0
             ,epGru,ICRS,22,48,33.29833,-51,19,00.7001,108.43,-64.83,-0.4,25.3,3.466,-51,13389
             ,thGru,ICRS,23,06,52.73046,-43,31,13.2857,-47.17,-13.49,9.6,24.73,4.332,0,0
             ,zeGru,ICRS,23,00,52.81281,-52,45,14.8808,-63.96,-11.53,-1.1,29.96,4.115,-53,10382
             ,ioGru,ICRS,23,10,21.53755,-45,14,48.1647,132.5,-26.66,-4.4,17.8,3.877,-45,14947
             ,laGru,ICRS,22,06,06.88568,-39,32,36.0659,-23.8,-124.58,38.8,13.47,4.458,-40,14639
             ,nuGru,ICRS,22,28,39.21012,-39,07,54.4477,37.43,-160.51,10.6,11.44,5.473,-39,14723
            ,omiGru,ICRS,23,26,36.57748,-52,43,17.7656,34.52,130.66,22,32.5,5.522,-53,10461
# Hercules
Ras Algethi  ,alHer,ICRS,17,14,38.85818,+14,23,25.2262,-7.32,36.07,-32.09,9.07,3.06, 14, 3207
Rasalgethi   ,alHer,ICRS,17,14,38.85818,+14,23,25.2262,-7.32,36.07,-32.09,9.07,3.06, 14, 3207
Rasalgethi   ,al-1Her,ICRS,17,14,38.853,+14,23,25.34,-17,47,-33.1,-7,3.35, 0,0
Kornephoros  ,beHer,ICRS,16,30,13.19955,+21,29,22.6008,-99.15,-15.39,-25.91,23.44,2.77, 21, 2934
Rutilicus  ,zeHer,ICRS,16,41,17.16104,+31,36,09.7873,-461.52,342.28,-67.8,93.32,2.8, 0, 0
             ,gaHer,ICRS,16,21,55.21440,+19,09,11.2618,-47.39,43.81,-35.3,16.93,3.76, 19, 3086
Sarin        ,deHer,ICRS,17,15,01.91058,+24,50,21.1451,-21.18,-156.48,-40,43.41,3.13, 25, 3221
Kajam epsHer ,epHer,ICRS,17,00,17.37378,+30,55,35.0565,-47.69,26.9,-25.1,21.04,3.92, 31, 2947
Sofian       ,etHer,ICRS,16,42,53.76509,+38,55,20.1129,35.41,-85.3,8.27,30.02,3.5, 39, 3029
Rukbalgethi Genubi,thHer,ICRS,17,56,15.18054,+37,15,01.9343,2.67,6.47,-28.32,4.33,3.88, 37, 2982
Al Jathiyah  ,ioHer,ICRS,17,39,27.88609,+46,00,22.8001,-7.48,4.53,-18.9,7.17,3.8, 46, 2349
Marsik       ,kaHer,ICRS,16,08,04.52481,+17,02,49.1150,-35.55,-7.04,-10.5,8.87,4.994, 17, 2964
Marsic       ,kaHer,ICRS,16,08,04.52481,+17,02,49.1150,-35.55,-7.04,-10.5,8.87,4.994, 17, 2964
#Marfik       ,kaHer,ICRS,16,08,04.52481,+17,02,49.1150,-35.55,-7.04,-10.5,8.87,4.994, 17, 2964
Masym        ,laHer,ICRS,17,30,44.31022,+26,06,38.3213,18.81,16.62,-26.51,8.83,4.41, 26, 3034
Maasym       ,laHer,ICRS,17,30,44.31022,+26,06,38.3213,18.81,16.62,-26.51,8.83,4.41, 26, 3034
